what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1305612370778
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1305612370778
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1305612370778
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1305612370778
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1305612370778
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1305612370778
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1305612370778
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1305612370778
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1305612370778
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1305612370778
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1305612370778
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1305612370778
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1305612370778
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1305612370778
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1305612370778
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1305612370778
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1305612370778
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1305612370778
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1305612370778
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1305612370778
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1305612370778
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1305612370778
started,bundle,com.python.pydev,2.0.0.2011040403,"com.python.pydev",1305612370778
started,bundle,com.python.pydev.analysis,2.0.0.2011040403,"com.python.pydev.analysis",1305612370778
started,bundle,com.python.pydev.codecompletion,2.0.0.2011040403,"com.python.pydev.codecompletion",1305612370778
started,bundle,com.python.pydev.refactoring,2.0.0.2011040403,"com.python.pydev.refactoring",1305612370778
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1305612370779
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1305612370779
started,bundle,org.python.pydev,2.0.0.2011040403,"org.python.pydev",1305612370779
started,bundle,org.python.pydev.core,2.0.0.2011040403,"org.python.pydev.core",1305612370779
started,bundle,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug",1305612370779
started,bundle,org.python.pydev.django,2.0.0.2011040403,"org.python.pydev.django",1305612370779
started,bundle,org.python.pydev.jython,2.0.0.2011040403,"org.python.pydev.jython",1305612370779
started,bundle,org.python.pydev.parser,2.0.0.2011040403,"org.python.pydev.parser",1305612370779
started,bundle,org.python.pydev.red_core,2.0.0.2011040403,"org.python.pydev.red_core",1305612370779
started,bundle,org.python.pydev.refactoring,2.0.0.2011040403,"org.python.pydev.refactoring",1305612370779
os,sysinfo,,,"win32",1305612370781
arch,sysinfo,,,"x86",1305612370781
ws,sysinfo,,,"win32",1305612370781
locale,sysinfo,,,"en_US",1305612370781
processors,sysinfo,,,"2",1305612370781
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1305612370782
java.runtime.version,sysinfo,,,"1.6.0_05-b13",1305612370782
java.specification.name,sysinfo,,,"Java Platform API Specification",1305612370782
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305612370782
java.specification.version,sysinfo,,,"1.6",1305612370782
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1305612370782
java.version,sysinfo,,,"1.6.0_05",1305612370782
java.vm.info,sysinfo,,,"mixed mode",1305612370782
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1305612370782
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1305612370782
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305612370782
java.vm.specification.version,sysinfo,,,"1.0",1305612370782
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1305612370782
java.vm.version,sysinfo,,,"10.0-b19",1305612370782
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1305612370787
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1305612370903
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1305612371380
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1305612371595
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1305612371934
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1305612371974
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1305612372023
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1305612372320
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1305612372423
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1305612381580
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1305612381790
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1305612382343
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1305612382376
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305612394380
