what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1325814402575
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814402585
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814403968
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1325814404998
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814407179
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1325814430178
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814478524
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1325814478532
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325814481877
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1325814482707
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1325814483983
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814493348
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814495164
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1325814497878
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325814503963
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1325814518679
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814518718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814520287
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1325814521125
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814548273
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814577104
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814577397
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814580606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814581951
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325814582087
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1325814582597
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1325814582597
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1325814582597
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1325814582597
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1325814582597
stopped,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1325814582611
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1325814582612
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1325814582613
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1325814582613
stopped,bundle,com.python.pydev.codecompletion,2.0.0.2011040403,"com.python.pydev.codecompletion",1325814582613
stopped,bundle,com.python.pydev.refactoring,2.0.0.2011040403,"com.python.pydev.refactoring",1325814582614
stopped,bundle,com.python.pydev.analysis,2.0.0.2011040403,"com.python.pydev.analysis",1325814582614
stopped,bundle,com.python.pydev.debug,2.0.0.2011040403,"com.python.pydev.debug",1325814582614
stopped,bundle,com.python.pydev.fastparser,2.0.0.2011040403,"com.python.pydev.fastparser",1325814582614
stopped,bundle,com.python.pydev,2.0.0.2011040403,"com.python.pydev",1325814582614
stopped,bundle,org.python.pydev.django,2.0.0.2011040403,"org.python.pydev.django",1325814582614
stopped,bundle,org.python.pydev.customizations,2.0.0.2011040403,"org.python.pydev.customizations",1325814582614
stopped,bundle,org.python.pydev.red_core,2.0.0.2011040403,"org.python.pydev.red_core",1325814582614
stopped,bundle,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug",1325814582623
stopped,bundle,org.python.pydev.refactoring,2.0.0.2011040403,"org.python.pydev.refactoring",1325814582623
stopped,bundle,org.python.pydev,2.0.0.2011040403,"org.python.pydev",1325814582624
stopped,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1325814582624
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1325814582630
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1325814582630
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1325814582630
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1325814582630
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1325814582631
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1325814582631
stopped,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1325814582648
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1325814582649
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1325814582701
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1325814582702
stopped,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1325814582751
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1325814582753
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1325814582753
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1325814582753
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1325814582753
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1325814582753
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1325814582754
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1325814582754
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1325814582754
stopped,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1325814582754
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1325814582754
stopped,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1325814582785
stopped,bundle,org.python.pydev.jython,2.0.0.2011040403,"org.python.pydev.jython",1325814582785
stopped,bundle,org.python.pydev.parser,2.0.0.2011040403,"org.python.pydev.parser",1325814582785
stopped,bundle,org.python.pydev.core,2.0.0.2011040403,"org.python.pydev.core",1325814582785
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,10.0.1.v201103111512-110841,"com.android.ide.eclipse.hierarchyviewer",1325814582786
stopped,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1325814582787
stopped,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1325814582788
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1325814582788
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1325814582788
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1325814582826
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1325814582826
stopped,bundle,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets",1325814582826
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1325814582826
stopped,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1325814582826
stopped,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1325814582826
stopped,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1325814582826
stopped,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1325814582826
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1325814582826
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1325814582827
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1325814582827
stopped,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1325814582827
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1325814582827
stopped,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1325814582827
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1325814582827
stopped,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1325814582827
stopped,bundle,org.eclipse.update.ui,3.2.201.R35x_v20090813,"org.eclipse.update.ui",1325814582827
stopped,bundle,org.eclipse.wst.validation.ui,1.2.104.v200904232035,"org.eclipse.wst.validation.ui",1325814582827
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1325814582827
stopped,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1325814582827
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1325814582827
stopped,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1325814582851
